,for_date,comp_id,data_source,abbreviation,unit_type,address,city,state,zip_code,bedrooms,bathrooms,listing_date,sqft,price_sqft,distance,ingest_time
6522,2022-01-17,623c2adf-ff64-4f18-8082-071c82077375,rentcast,tb061,tb0613a1-Standard,306 Bailey Ln,Sarasota,FL,34237,2.0,"1,072",2022-01-03,Single Family,2.102,0.65,2022-01-18 04:29:17.242574
6523,2022-01-17,e3ccd1bb-b863-4c26-981d-08fdf986376e,rentcast,tb061,tb0613a1-Standard,2848 Davis Blvd,Sarasota,FL,34237,2.0,"1,008",2021-12-13,Single Family,2.482,1.37,2022-01-18 04:29:17.242574
6524,2022-01-17,41924a9e-c8d1-4c5d-87aa-66f2d06d3c95,rentcast,tb061,tb0613a1-Standard,2580 Belvoir Blvd,Sarasota,FL,34237,2.0,"1,188",2021-07-27,Single Family,1.922,1.7,2022-01-18 04:29:17.242574
6525,2022-01-17,585c2c37-3133-4d13-a155-5156cc232112,rentcast,tb061,tb0613a1-Standard,1001 Big Pine Rd,Sarasota,FL,34232,2.0,"1,476",2021-08-30,Single Family,2.032,0.7,2022-01-18 04:29:17.242574
6526,2022-01-17,4158a657-14b9-455c-868c-538104057e61,rentcast,tb061,tb0613a1-Standard,4217 Arrow Dr,Sarasota,FL,34232,2.0,"1,549",2021-05-16,Single Family,1.222,0.58,2022-01-18 04:29:17.242574
6527,2022-01-17,e6f25828-6fbc-4690-862a-47a38cee9946,rentcast,tb061,tb0613a1-Standard,3926 Calliandra Dr,Sarasota,FL,34232,2.0,"1,549",2021-07-27,Single Family,1.612,0.71,2022-01-18 04:29:17.242574
6528,2022-01-17,94ba5a2e-daa9-437d-998c-a24ed31b5bdb,rentcast,tb061,tb0613a1-Standard,3881 Gopher St,Sarasota,FL,34232,1.0,782,2021-09-07,Single Family,2.142,0.14,2022-01-18 04:29:17.242574
6529,2022-01-17,3af416cc-7243-4e91-a237-483e0f700168,rentcast,tb061,tb0613a1-Standard,2820 Browning St,Sarasota,FL,34237,2.0,"1,426",2021-08-06,Single Family,1.542,1.55,2022-01-18 04:29:17.242574
6530,2022-01-17,02b3381a-a6fa-47f2-bd5c-dc27c2dda72e,rentcast,tb061,tb0613a1-Standard,2766 Heather Pl,Sarasota,FL,34235,2.0,"1,400",2021-11-08,Single Family,1.182,1.69,2022-01-18 04:29:17.242574
6531,2022-01-17,cd51d593-09f5-447c-a480-ae0f75169f58,rentcast,tb061,tb0613a1-Standard,3962 Basswood Dr,Sarasota,FL,34232,2.0,"1,588",2021-07-05,Single Family,1.392,1.26,2022-01-18 04:29:17.242574
6532,2022-01-17,ac43a3e9-e57f-4598-a4d2-c8a89cc73b6f,rentcast,tb061,tb0613a1-Standard,230 N Briggs Ave,Sarasota,FL,34237,2.0,"1,505",2021-07-17,Single Family,1.862,1.54,2022-01-18 04:29:17.242574
6533,2022-01-17,96d927b2-a7fc-4f44-a38f-28198af72360,rentcast,tb061,tb0613a1-Standard,2473 Guthrie Cir,Sarasota,FL,34235,2.0,"1,523",2021-10-20,Single Family,1.412,1.57,2022-01-18 04:29:17.242574
6534,2022-01-17,f1b324f1-f496-467b-836a-8f96f14d4fee,rentcast,tb061,tb0613a1-Standard,1359 Glendale Cir W,Sarasota,FL,34232,2.0,992,2022-01-12,Single Family,2.672,1.08,2022-01-18 04:29:17.242574
6535,2022-01-17,8686c0c3-a597-4b57-bb22-d5a22a24be6e,rentcast,tb061,tb0613a1-Standard,4063 Prescott St,Sarasota,FL,34232,2.0,"1,693",2022-01-12,Single Family,1.652,1.54,2022-01-18 04:29:17.242574
6536,2022-01-17,10164f57-17e8-4ae9-8fe4-d41c6daf41cd,rentcast,tb061,tb0613a1-Standard,3356 Howell Pl,Sarasota,FL,34232,2.0,"1,832",2021-06-04,Single Family,1.202,1.25,2022-01-18 04:29:17.242574
6537,2022-01-17,a33df4ad-6c17-4b04-8e25-ef47f70ad913,rentcast,tb061,tb0613a1-Standard,4626 Glebe Farm Rd,Sarasota,FL,34235,2.0,"1,767",2022-01-12,Single Family,1.922,1.49,2022-01-18 04:29:17.242574
6538,2022-01-17,e234bdeb-5528-4a11-866b-244a3c463241,rentcast,tb061,tb0613a1-Standard,2945 Bahia Vista St,Sarasota,FL,34239,1.0,"1,292",2021-10-17,Single Family,1.322,1.52,2022-01-18 04:29:17.242574
6539,2022-01-17,bdc6f517-3ab3-4af6-bd81-b4cd7b4ef39f,rentcast,tb061,tb0613a1-Standard,3548 Roxane Blvd,Sarasota,FL,34235,1.0,"1,393",2021-11-22,Single Family,1.582,1.2,2022-01-18 04:29:17.242574
6540,2022-01-17,31495295-c7cd-4b97-8f59-15e323eaa5be,rentcast,tb061,tb0613c2-Classic,306 Bailey Ln,Sarasota,FL,34237,2.0,"1,072",2022-01-03,Single Family,2.102,0.65,2022-01-18 04:29:17.242574
6541,2022-01-17,18d1a3c2-635a-4f1b-8e84-7204d777bb65,rentcast,tb061,tb0613c2-Classic,331 Bailey Rd,Sarasota,FL,34237,2.0,"1,056",2022-01-12,Single Family,2.202,0.71,2022-01-18 04:29:17.242574
6542,2022-01-17,41db424b-5937-47e8-a0d0-0f9896444962,rentcast,tb061,tb0613c2-Classic,2848 Davis Blvd,Sarasota,FL,34237,2.0,"1,008",2021-12-13,Single Family,2.482,1.37,2022-01-18 04:29:17.242574
6543,2022-01-17,1ce91253-ece2-42f5-8747-fea97f21556a,rentcast,tb061,tb0613c2-Classic,2580 Belvoir Blvd,Sarasota,FL,34237,2.0,"1,188",2021-07-27,Single Family,1.922,1.7,2022-01-18 04:29:17.242574
6544,2022-01-17,49e8b603-6e7b-40d2-8fac-ec5a9420962e,rentcast,tb061,tb0613c2-Classic,1001 Big Pine Rd,Sarasota,FL,34232,2.0,"1,476",2021-08-30,Single Family,2.032,0.7,2022-01-18 04:29:17.242574
6545,2022-01-17,5fbcc618-5397-4995-a76a-1493717e64df,rentcast,tb061,tb0613c2-Classic,4217 Arrow Dr,Sarasota,FL,34232,2.0,"1,549",2021-05-16,Single Family,1.222,0.58,2022-01-18 04:29:17.242574
6546,2022-01-17,09282e91-7218-41aa-a434-a1055789cb6d,rentcast,tb061,tb0613c2-Classic,3926 Calliandra Dr,Sarasota,FL,34232,2.0,"1,549",2021-07-27,Single Family,1.612,0.71,2022-01-18 04:29:17.242574
6547,2022-01-17,ae278e5f-87a8-49bb-b3a4-0f126c0b2d77,rentcast,tb061,tb0613c2-Classic,2820 Browning St,Sarasota,FL,34237,2.0,"1,426",2021-08-06,Single Family,1.542,1.55,2022-01-18 04:29:17.242574
6548,2022-01-17,6788a3c1-44f9-46ae-8d6d-a069d612b32d,rentcast,tb061,tb0613c2-Classic,2766 Heather Pl,Sarasota,FL,34235,2.0,"1,400",2021-11-08,Single Family,1.182,1.69,2022-01-18 04:29:17.242574
6549,2022-01-17,00fe3ef9-9891-4f96-994f-3fd8560c707f,rentcast,tb061,tb0613c2-Classic,3962 Basswood Dr,Sarasota,FL,34232,2.0,"1,588",2021-07-05,Single Family,1.392,1.26,2022-01-18 04:29:17.242574
6550,2022-01-17,76bf5fd3-6430-4a25-898e-906a6c66d547,rentcast,tb061,tb0613c2-Classic,230 N Briggs Ave,Sarasota,FL,34237,2.0,"1,505",2021-07-17,Single Family,1.862,1.54,2022-01-18 04:29:17.242574
6551,2022-01-17,4d1a72f8-9a2c-4683-821a-773b3323f386,rentcast,tb061,tb0613c2-Classic,2774 Cheryle Ln,Sarasota,FL,34237,1.0,"1,015",2021-06-26,Single Family,1.822,1.5,2022-01-18 04:29:17.242574
6552,2022-01-17,eb56539d-d08a-481b-9440-486a9163def1,rentcast,tb061,tb0613c2-Classic,2473 Guthrie Cir,Sarasota,FL,34235,2.0,"1,523",2021-10-20,Single Family,1.412,1.57,2022-01-18 04:29:17.242574
6553,2022-01-17,6d25b61f-a683-4b15-9983-24a476d0d8ee,rentcast,tb061,tb0613c2-Classic,4063 Prescott St,Sarasota,FL,34232,2.0,"1,693",2022-01-12,Single Family,1.652,1.54,2022-01-18 04:29:17.242574
6554,2022-01-17,02151aa2-9414-48a0-9828-ca72bf20de65,rentcast,tb061,tb0613c2-Classic,3356 Howell Pl,Sarasota,FL,34232,2.0,"1,832",2021-06-04,Single Family,1.202,1.25,2022-01-18 04:29:17.242574
6555,2022-01-17,ee368261-6971-4713-b5a2-624396d07312,rentcast,tb061,tb0613c2-Classic,4626 Glebe Farm Rd,Sarasota,FL,34235,2.0,"1,767",2022-01-12,Single Family,1.922,1.49,2022-01-18 04:29:17.242574
6556,2022-01-17,c90457c5-7864-4101-b61e-0220ee05ab1c,rentcast,tb061,tb0613c2-Classic,"303 Oak Hill Dr, Unit 16",Sarasota,FL,34232,2.0,"1,183",2021-10-20,Single Family,1.442,1.01,2022-01-18 04:29:17.242574
6557,2022-01-17,1c574b63-0b87-41cc-8e83-ad806b079c22,rentcast,tb061,tb0613c2-Classic,4787 Greencroft Rd,Sarasota,FL,34235,2.0,"1,976",2021-08-11,Single Family,1.012,1.66,2022-01-18 04:29:17.242574
6558,2022-01-17,072733c2-3cf7-410f-920f-da447c4dee84,rentcast,tb061,tb0613c2-Classic,84 Arbor Oaks Dr,Sarasota,FL,34232,2.5,"2,209",2021-09-10,Single Family,1.722,0.65,2022-01-18 04:29:17.242574
6559,2022-01-17,798cb39b-e009-4780-ba33-f30f662ed856,rentcast,tb061,tb0613c2-Classic,1359 Glendale Cir W,Sarasota,FL,34232,2.0,992,2022-01-12,Single Family,2.672,1.08,2022-01-18 04:29:17.242574
6560,2022-01-17,94db5efe-6f32-4c1e-88ba-e9a7a59becb0,rentcast,tb061,tb0613c2-Signature,306 Bailey Ln,Sarasota,FL,34237,2.0,"1,072",2022-01-03,Single Family,2.102,0.65,2022-01-18 04:29:17.242574
6561,2022-01-17,0adfd322-a485-44af-a883-5657562224a7,rentcast,tb061,tb0613c2-Signature,331 Bailey Rd,Sarasota,FL,34237,2.0,"1,056",2022-01-12,Single Family,2.202,0.71,2022-01-18 04:29:17.242574
6562,2022-01-17,ab6b9dff-acc3-4252-b116-4476fb02f860,rentcast,tb061,tb0613c2-Signature,2848 Davis Blvd,Sarasota,FL,34237,2.0,"1,008",2021-12-13,Single Family,2.482,1.37,2022-01-18 04:29:17.242574
6563,2022-01-17,eee37f9a-22c6-4fc3-acc3-ef351ca9e2fa,rentcast,tb061,tb0613c2-Signature,2580 Belvoir Blvd,Sarasota,FL,34237,2.0,"1,188",2021-07-27,Single Family,1.922,1.7,2022-01-18 04:29:17.242574
6564,2022-01-17,e13d5784-f3b9-4fd8-a916-b59bfca79885,rentcast,tb061,tb0613c2-Signature,1001 Big Pine Rd,Sarasota,FL,34232,2.0,"1,476",2021-08-30,Single Family,2.032,0.7,2022-01-18 04:29:17.242574
6565,2022-01-17,8ae1d751-5204-4b9f-ad42-a46ea3752086,rentcast,tb061,tb0613c2-Signature,4217 Arrow Dr,Sarasota,FL,34232,2.0,"1,549",2021-05-16,Single Family,1.222,0.58,2022-01-18 04:29:17.242574
6566,2022-01-17,639b25f2-6477-4a43-a1cc-ee2b7ba2223c,rentcast,tb061,tb0613c2-Signature,3926 Calliandra Dr,Sarasota,FL,34232,2.0,"1,549",2021-07-27,Single Family,1.612,0.71,2022-01-18 04:29:17.242574
6567,2022-01-17,8d44e73a-4d4d-4b38-91af-30890cdc57fe,rentcast,tb061,tb0613c2-Signature,2820 Browning St,Sarasota,FL,34237,2.0,"1,426",2021-08-06,Single Family,1.542,1.55,2022-01-18 04:29:17.242574
6568,2022-01-17,3ec546f6-665b-4cb1-b5a2-c1dafda43dea,rentcast,tb061,tb0613c2-Signature,2766 Heather Pl,Sarasota,FL,34235,2.0,"1,400",2021-11-08,Single Family,1.182,1.69,2022-01-18 04:29:17.242574
6569,2022-01-17,acb4a77b-d756-4fc5-99a4-c77183817024,rentcast,tb061,tb0613c2-Signature,3962 Basswood Dr,Sarasota,FL,34232,2.0,"1,588",2021-07-05,Single Family,1.392,1.26,2022-01-18 04:29:17.242574
6570,2022-01-17,dc71c2a9-2452-4e01-95df-22276de84ebb,rentcast,tb061,tb0613c2-Signature,230 N Briggs Ave,Sarasota,FL,34237,2.0,"1,505",2021-07-17,Single Family,1.862,1.54,2022-01-18 04:29:17.242574
6571,2022-01-17,527240f0-ad41-4e35-b09b-83b8f66ed41c,rentcast,tb061,tb0613c2-Signature,2774 Cheryle Ln,Sarasota,FL,34237,1.0,"1,015",2021-06-26,Single Family,1.822,1.5,2022-01-18 04:29:17.242574
6572,2022-01-17,37be0c2b-fdaa-4707-92d1-82b6df24acb9,rentcast,tb061,tb0613c2-Signature,2473 Guthrie Cir,Sarasota,FL,34235,2.0,"1,523",2021-10-20,Single Family,1.412,1.57,2022-01-18 04:29:17.242574
6573,2022-01-17,696916e1-e9e9-4f66-bcfe-7b6d4f76e725,rentcast,tb061,tb0613c2-Signature,4063 Prescott St,Sarasota,FL,34232,2.0,"1,693",2022-01-12,Single Family,1.652,1.54,2022-01-18 04:29:17.242574
6574,2022-01-17,399087cf-001e-4dc6-b064-fdbd1f504c70,rentcast,tb061,tb0613c2-Signature,3356 Howell Pl,Sarasota,FL,34232,2.0,"1,832",2021-06-04,Single Family,1.202,1.25,2022-01-18 04:29:17.242574
6575,2022-01-17,fe6d5254-14f2-41de-ae73-634dc650653c,rentcast,tb061,tb0613c2-Signature,4626 Glebe Farm Rd,Sarasota,FL,34235,2.0,"1,767",2022-01-12,Single Family,1.922,1.49,2022-01-18 04:29:17.242574
6576,2022-01-17,873bf9b5-1b8f-4354-a7fe-e4d9678a2130,rentcast,tb061,tb0613c2-Signature,"303 Oak Hill Dr, Unit 16",Sarasota,FL,34232,2.0,"1,183",2021-10-20,Single Family,1.442,1.01,2022-01-18 04:29:17.242574
6577,2022-01-17,391928f4-9b53-4f81-846a-67c690c7d1d1,rentcast,tb061,tb0613c2-Signature,4787 Greencroft Rd,Sarasota,FL,34235,2.0,"1,976",2021-08-11,Single Family,1.012,1.66,2022-01-18 04:29:17.242574
6578,2022-01-17,23940756-b75a-4708-be35-0bcfdc277855,rentcast,tb061,tb0613c2-Signature,84 Arbor Oaks Dr,Sarasota,FL,34232,2.5,"2,209",2021-09-10,Single Family,1.722,0.65,2022-01-18 04:29:17.242574
6579,2022-01-17,ea89012b-b53c-42ba-919c-f7a4b26b5c21,rentcast,tb061,tb0613c2-Signature,1359 Glendale Cir W,Sarasota,FL,34232,2.0,992,2022-01-12,Single Family,2.672,1.08,2022-01-18 04:29:17.242574
6580,2022-01-17,42b37d94-49f0-4efc-98ef-3d6283987266,rentcast,tb061,tb0613c2-Standard,306 Bailey Ln,Sarasota,FL,34237,2.0,"1,072",2022-01-03,Single Family,2.102,0.65,2022-01-18 04:29:17.242574
6581,2022-01-17,6da75947-909e-4f34-8860-aafa17aff2ef,rentcast,tb061,tb0613c2-Standard,331 Bailey Rd,Sarasota,FL,34237,2.0,"1,056",2022-01-12,Single Family,2.202,0.71,2022-01-18 04:29:17.242574
6582,2022-01-17,ef1d367f-ba3a-48ff-addb-af73ddf48cda,rentcast,tb061,tb0613c2-Standard,2848 Davis Blvd,Sarasota,FL,34237,2.0,"1,008",2021-12-13,Single Family,2.482,1.37,2022-01-18 04:29:17.242574
6583,2022-01-17,62fdd16e-d5a8-4bc0-b8f6-98461e63ecf1,rentcast,tb061,tb0613c2-Standard,2580 Belvoir Blvd,Sarasota,FL,34237,2.0,"1,188",2021-07-27,Single Family,1.922,1.7,2022-01-18 04:29:17.242574
6584,2022-01-17,114a5273-1d1a-4a11-ab92-60de8235e6ae,rentcast,tb061,tb0613c2-Standard,1001 Big Pine Rd,Sarasota,FL,34232,2.0,"1,476",2021-08-30,Single Family,2.032,0.7,2022-01-18 04:29:17.242574
6585,2022-01-17,d713269a-db1b-44f8-b364-432c1591191d,rentcast,tb061,tb0613c2-Standard,4217 Arrow Dr,Sarasota,FL,34232,2.0,"1,549",2021-05-16,Single Family,1.222,0.58,2022-01-18 04:29:17.242574
6586,2022-01-17,8b61e62e-4eb4-4a63-aede-4ff8a68b80ca,rentcast,tb061,tb0613c2-Standard,3926 Calliandra Dr,Sarasota,FL,34232,2.0,"1,549",2021-07-27,Single Family,1.612,0.71,2022-01-18 04:29:17.242574
6587,2022-01-17,17924def-4b53-458a-bcc1-1d8f11d4ab60,rentcast,tb061,tb0613c2-Standard,2820 Browning St,Sarasota,FL,34237,2.0,"1,426",2021-08-06,Single Family,1.542,1.55,2022-01-18 04:29:17.242574
6588,2022-01-17,c49f4353-f43a-4f25-9add-a909f68641a6,rentcast,tb061,tb0613c2-Standard,2766 Heather Pl,Sarasota,FL,34235,2.0,"1,400",2021-11-08,Single Family,1.182,1.69,2022-01-18 04:29:17.242574
6589,2022-01-17,89d29d5a-7bad-456f-9051-fd5acf8207d0,rentcast,tb061,tb0613c2-Standard,3962 Basswood Dr,Sarasota,FL,34232,2.0,"1,588",2021-07-05,Single Family,1.392,1.26,2022-01-18 04:29:17.242574
6590,2022-01-17,f4d9df87-8dc1-4543-ae5a-d66af22ea8c2,rentcast,tb061,tb0613c2-Standard,230 N Briggs Ave,Sarasota,FL,34237,2.0,"1,505",2021-07-17,Single Family,1.862,1.54,2022-01-18 04:29:17.242574
6591,2022-01-17,01d4751d-9910-406c-9806-e4f44cad448a,rentcast,tb061,tb0613c2-Standard,2774 Cheryle Ln,Sarasota,FL,34237,1.0,"1,015",2021-06-26,Single Family,1.822,1.5,2022-01-18 04:29:17.242574
6592,2022-01-17,70a17e6c-3a40-4e9f-a303-73d33961c531,rentcast,tb061,tb0613c2-Standard,2473 Guthrie Cir,Sarasota,FL,34235,2.0,"1,523",2021-10-20,Single Family,1.412,1.57,2022-01-18 04:29:17.242574
6593,2022-01-17,359b9b21-ee53-453a-afb9-aef6ea95f5b9,rentcast,tb061,tb0613c2-Standard,4063 Prescott St,Sarasota,FL,34232,2.0,"1,693",2022-01-12,Single Family,1.652,1.54,2022-01-18 04:29:17.242574
6594,2022-01-17,875d6624-9211-4da0-a516-3f3494b9d773,rentcast,tb061,tb0613c2-Standard,3356 Howell Pl,Sarasota,FL,34232,2.0,"1,832",2021-06-04,Single Family,1.202,1.25,2022-01-18 04:29:17.242574
6595,2022-01-17,02389f66-001b-4b34-9a33-3af02eb9ee7c,rentcast,tb061,tb0613c2-Standard,4626 Glebe Farm Rd,Sarasota,FL,34235,2.0,"1,767",2022-01-12,Single Family,1.922,1.49,2022-01-18 04:29:17.242574
6596,2022-01-17,c17b137f-057d-44c7-a4fa-5274e60ff2fc,rentcast,tb061,tb0613c2-Standard,"303 Oak Hill Dr, Unit 16",Sarasota,FL,34232,2.0,"1,183",2021-10-20,Single Family,1.442,1.01,2022-01-18 04:29:17.242574
6597,2022-01-17,9ee171b2-c6fc-4be3-aafe-716409c6f4e1,rentcast,tb061,tb0613c2-Standard,4787 Greencroft Rd,Sarasota,FL,34235,2.0,"1,976",2021-08-11,Single Family,1.012,1.66,2022-01-18 04:29:17.242574
6598,2022-01-17,e42abf52-5ca7-479a-9ba4-10b2e425dade,rentcast,tb061,tb0613c2-Standard,84 Arbor Oaks Dr,Sarasota,FL,34232,2.5,"2,209",2021-09-10,Single Family,1.722,0.65,2022-01-18 04:29:17.242574
6599,2022-01-17,a13219c5-d721-45b3-8463-2330db3df092,rentcast,tb061,tb0613c2-Standard,1359 Glendale Cir W,Sarasota,FL,34232,2.0,992,2022-01-12,Single Family,2.672,1.08,2022-01-18 04:29:17.242574
6600,2022-01-17,77f67b52-7a11-454c-a6ac-f6c99c607c9b,rentcast,tb083,tb0831a1-Premium,"4513 S Oak Dr, Unit Q52B",Tampa,FL,33611,1.0,416,2021-08-18,Condo,2.162,0.46,2022-01-18 04:29:17.242574
6601,2022-01-17,b2d5171b-066c-41d9-b178-4cdf6352b417,rentcast,tb083,tb0831a1-Premium,"4207 S Dale Mabry Hwy, Unit 6211",Tampa,FL,33611,1.0,772,2021-07-02,Condo,3.242,0.65,2022-01-18 04:29:17.242574
6602,2022-01-17,8c903f67-4967-49a2-9c18-157f4e2b8166,rentcast,tb083,tb0831a1-Premium,"4207 S Dale Mabry Hwy, Unit 8107",Tampa,FL,33611,1.0,832,2021-08-04,Condo,1.742,0.56,2022-01-18 04:29:17.242574
6603,2022-01-17,e92e1d5d-33ec-4df8-915d-7d684c8f2ae1,rentcast,tb083,tb0831a1-Premium,"5000 S Himes Ave, Apt 124",Tampa,FL,33611,1.0,595,2022-01-10,Apartment,2.862,0.3,2022-01-18 04:29:17.242574
6604,2022-01-17,b61ece07-4f60-4889-aad4-6fe2f35597f1,rentcast,tb083,tb0831a1-Premium,"5000 S Himes Ave, Apt 435",Tampa,FL,33611,1.0,595,2022-01-12,Apartment,3.252,0.3,2022-01-18 04:29:17.242574
6605,2022-01-17,7a0e0ac3-6c55-434a-9e4e-f5d4b5ef0132,rentcast,tb083,tb0831a1-Premium,"5000 S Himes Ave, Apt 134",Tampa,FL,33611,1.0,595,2021-12-25,Apartment,2.472,0.3,2022-01-18 04:29:17.242574
6606,2022-01-17,43f5db5c-fe9a-47c3-8080-5eedddd253bc,rentcast,tb083,tb0831a1-Premium,"5000 S Himes Ave, Apt 123",Tampa,FL,33611,1.0,595,2021-12-08,Apartment,2.792,0.3,2022-01-18 04:29:17.242574
6607,2022-01-17,d57a370f-8070-46d2-ad50-ab30d55a1344,rentcast,tb083,tb0831a1-Premium,"3801 W Tyson Ave, # 3802-201",Tampa,FL,33611,1.0,600,2022-01-11,Apartment,1.902,0.75,2022-01-18 04:29:17.242574
6608,2022-01-17,dc5ab408-300d-48ff-9f1d-2dd5510787f6,rentcast,tb083,tb0831a1-Premium,"3801 W Tyson Ave, # 802-101",Tampa,FL,33611,1.0,600,2022-01-12,Apartment,1.902,0.75,2022-01-18 04:29:17.242574
6609,2022-01-17,f26541b9-dace-4b7d-a1cc-87d8e6b0b596,rentcast,tb083,tb0831a1-Premium,"3801 W Tyson Ave, # 6901-004",Tampa,FL,33611,1.0,600,2022-01-09,Apartment,1.902,0.75,2022-01-18 04:29:17.242574
6610,2022-01-17,19947bdc-df24-4020-b613-562bcf0fb0a3,rentcast,tb083,tb0831a1-Premium,"3801 W Tyson Ave, # 6819-007",Tampa,FL,33611,1.0,600,2022-01-12,Apartment,1.902,0.75,2022-01-18 04:29:17.242574
6611,2022-01-17,a44d30a2-6e3d-4f1a-bdc3-a5e068f95316,rentcast,tb083,tb0831a1-Premium,"3801 W Tyson Ave, # 3801-204",Tampa,FL,33611,1.0,600,2021-12-17,Apartment,1.902,0.75,2022-01-18 04:29:17.242574
6612,2022-01-17,58f5d265-bac9-49ad-a6dc-9d10ac1972e9,rentcast,tb083,tb0831a1-Premium,"3801 W Tyson Ave, # 6901-013",Tampa,FL,33611,1.0,600,2021-12-17,Apartment,1.902,0.75,2022-01-18 04:29:17.242574
6613,2022-01-17,d9b60b29-9c10-4b2b-9567-6efc73d5ad52,rentcast,tb083,tb0831a1-Premium,"3801 W Tyson Ave, # 6819-009",Tampa,FL,33611,1.0,600,2021-11-05,Apartment,1.682,0.75,2022-01-18 04:29:17.242574
6614,2022-01-17,640c112a-c30a-4e18-82ea-aaff7743e07b,rentcast,tb083,tb0831a1-Premium,"3814 W Euclid Ave, Apt 20",Tampa,FL,33629,1.0,600,2022-01-12,Apartment,2.332,0.82,2022-01-18 04:29:17.242574
6615,2022-01-17,c452272b-d721-4705-979b-b8f15a5cfbec,rentcast,tb083,tb0831a1-Premium,"3814 W Euclid Ave, Apt 66",Tampa,FL,33629,1.0,600,2022-01-12,Apartment,2.422,0.82,2022-01-18 04:29:17.242574
6616,2022-01-17,a259c9eb-dcc2-4763-91e3-7eb2c8fa1006,rentcast,tb083,tb0831a1-Premium,"3814 W Euclid Ave, Apt 60",Tampa,FL,33629,1.0,600,2022-01-12,Apartment,2.422,0.82,2022-01-18 04:29:17.242574
6617,2022-01-17,413e19b9-4e05-4735-8f32-41d2d0960670,rentcast,tb083,tb0831a1-Premium,"3814 W Euclid Ave, Apt 14",Tampa,FL,33629,1.0,600,2022-01-12,Apartment,2.422,0.82,2022-01-18 04:29:17.242574
6618,2022-01-17,12ba0040-784c-4d96-84d7-d8ed36646a8f,rentcast,tb083,tb0831a1-Premium,"3814 W Euclid Ave, Apt 63",Tampa,FL,33629,1.0,600,2021-12-03,Apartment,2.252,0.82,2022-01-18 04:29:17.242574
6619,2022-01-17,39c2841f-faf0-4483-a8d7-5095bac80917,rentcast,tb083,tb0831a1-Premium,"3814 W Euclid Ave, Apt 3",Tampa,FL,33629,1.0,600,2021-12-03,Apartment,2.332,0.82,2022-01-18 04:29:17.242574
6620,2022-01-17,6640b1e2-cf79-4862-8552-eb2c644fc35d,rentcast,tb083,tb0831a1-Signature,"4513 S Oak Dr, Unit Q52B",Tampa,FL,33611,1.0,416,2021-08-18,Condo,2.162,0.46,2022-01-18 04:29:17.242574
6621,2022-01-17,7d640ca1-a017-4e6c-9a41-d42eb3060642,rentcast,tb083,tb0831a1-Signature,"4207 S Dale Mabry Hwy, Unit 6211",Tampa,FL,33611,1.0,772,2021-07-02,Condo,3.242,0.65,2022-01-18 04:29:17.242574
6622,2022-01-17,eb326d3d-070e-458a-82be-c5bec8eb23c3,rentcast,tb083,tb0831a1-Signature,"4207 S Dale Mabry Hwy, Unit 8107",Tampa,FL,33611,1.0,832,2021-08-04,Condo,1.742,0.56,2022-01-18 04:29:17.242574
6623,2022-01-17,3e4e1db2-947f-4520-909a-73d64d3038b2,rentcast,tb083,tb0831a1-Signature,"5000 S Himes Ave, Apt 124",Tampa,FL,33611,1.0,595,2022-01-10,Apartment,2.862,0.3,2022-01-18 04:29:17.242574
6624,2022-01-17,bc32d3fb-3307-4929-b36d-148c9d4e7373,rentcast,tb083,tb0831a1-Signature,"5000 S Himes Ave, Apt 435",Tampa,FL,33611,1.0,595,2022-01-12,Apartment,3.252,0.3,2022-01-18 04:29:17.242574
6625,2022-01-17,ae1d1bc9-02ab-44a1-8555-c4311990c003,rentcast,tb083,tb0831a1-Signature,"5000 S Himes Ave, Apt 134",Tampa,FL,33611,1.0,595,2021-12-25,Apartment,2.472,0.3,2022-01-18 04:29:17.242574
6626,2022-01-17,8e8f46a1-770b-4e65-9201-4211bc378e72,rentcast,tb083,tb0831a1-Signature,"5000 S Himes Ave, Apt 123",Tampa,FL,33611,1.0,595,2021-12-08,Apartment,2.792,0.3,2022-01-18 04:29:17.242574
6627,2022-01-17,f6767664-9813-46fe-a7a8-a29c5f88ed3c,rentcast,tb083,tb0831a1-Signature,"3801 W Tyson Ave, # 3802-201",Tampa,FL,33611,1.0,600,2022-01-11,Apartment,1.902,0.75,2022-01-18 04:29:17.242574
6628,2022-01-17,6ab7cb2c-4407-4b43-9813-4c23117d09aa,rentcast,tb083,tb0831a1-Signature,"3801 W Tyson Ave, # 802-101",Tampa,FL,33611,1.0,600,2022-01-12,Apartment,1.902,0.75,2022-01-18 04:29:17.242574
6629,2022-01-17,5c65fa41-9927-47d4-b34b-3822c0b4feaf,rentcast,tb083,tb0831a1-Signature,"3801 W Tyson Ave, # 6901-004",Tampa,FL,33611,1.0,600,2022-01-09,Apartment,1.902,0.75,2022-01-18 04:29:17.242574
6630,2022-01-17,7cf6e6c3-caf3-47e6-a2eb-77cee4298758,rentcast,tb083,tb0831a1-Signature,"3801 W Tyson Ave, # 6819-007",Tampa,FL,33611,1.0,600,2022-01-12,Apartment,1.902,0.75,2022-01-18 04:29:17.242574
6631,2022-01-17,a5e85fd6-420d-49e7-976d-93e3d9e1c9f9,rentcast,tb083,tb0831a1-Signature,"3801 W Tyson Ave, # 3801-204",Tampa,FL,33611,1.0,600,2021-12-17,Apartment,1.902,0.75,2022-01-18 04:29:17.242574
