,0,1,2,3,4,5,6,7,8,9,10
645,as168,as1682c2-R,"8112 Sonnet Ave, Apt 103
Austin, TX 78759","$1,330
$1.16 /ft2","Jul 1, 2021
195 Days Ago",92.4%,0.65 mi,2,1.5,"1,147",Multi-Family
646,as168,as1682c2-R,"8316 Greenslope Dr, Unit A
Austin, TX 78759","$2,300
$1.54 /ft2","Jan 11, 2022
1 Day Ago",89.0%,0.3 mi,2,2.5,"1,490",Multi-Family
647,as168,as1682c2-R,"3517 Westchester Ave, Unit 102
Austin, TX 78759","$2,195
$1.45 /ft2","Jul 14, 2021
182 Days Ago",87.3%,0.71 mi,2,1.5,"1,512",Multi-Family
648,as168,as1682c2-R,"4417 Spicewood Springs Rd, Unit 1406
Austin, TX 78759","$1,659
$1.66 /ft2","Sep 16, 2021
118 Days Ago",85.0%,0.28 mi,2,2,999,Apartment
649,as168,as1682c2-R,"8107 Mesa Dr, Unit 11
Austin, TX 78759","$2,136
$2.09 /ft2","Jan 11, 2022
1 Day Ago",84.9%,0.17 mi,2,2,"1,022",Apartment
650,as168,as1682c2-R,"3603 Summit Bnd, Unit A
Austin, TX 78759","$1,895
$0.82 /ft2","Jul 10, 2021
186 Days Ago",84.7%,0.6 mi,2,2,"2,307",Multi-Family
651,as168,as1682c2-R,"3605 Steck Ave, Apt 1065
Austin, TX 78759","$1,648
$1.73 /ft2","Dec 1, 2021
42 Days Ago",83.2%,0.55 mi,2,2,950,Apartment
652,as168,as1682c2-R,"3605 Steck Ave, Apt 2052
Austin, TX 78759","$1,460
$1.54 /ft2","Nov 22, 2021
51 Days Ago",83.2%,0.55 mi,2,2,950,Apartment
653,as168,as1682c2-R,"3605 Steck Ave, Apt 2051
Austin, TX 78759","$1,505
$1.58 /ft2","Nov 16, 2021
57 Days Ago",83.2%,0.55 mi,2,2,950,Apartment
654,as168,as1682c2-R,"3605 Steck Ave, Apt 2058
Austin, TX 78759","$1,438
$1.51 /ft2","Nov 20, 2021
53 Days Ago",83.2%,0.55 mi,2,2,950,Apartment
655,as168,as1682c2-R,"4027 Steck Ave, Unit 1656
Austin, TX 78759","$1,328
$1.51 /ft2","Sep 16, 2021
118 Days Ago",83.1%,0.08 mi,2,2,882,Apartment
656,as168,as1682c2-R,"8310 Bradford Edward Cv, Unit B
Austin, TX 78759","$1,500
$0.63 /ft2","Sep 17, 2021
117 Days Ago",83.0%,0.32 mi,2,1.5,"2,398",Multi-Family
657,as168,as1682c2-R,"8100 N Mopac Expy, # 07-137
Austin, TX 78759","$1,329
$1.41 /ft2","Dec 28, 2021
15 Days Ago",82.4%,0.74 mi,2,2,944,Apartment
658,as168,as1682c2-R,"8100 N Mopac Expy, # 07-138
Austin, TX 78759","$1,329
$1.41 /ft2","Oct 30, 2021
74 Days Ago",82.4%,0.74 mi,2,2,944,Apartment
659,as168,as1682c2-R,"8106 N Mopac Expy, Unit 1768
Austin, TX 78759","$1,289
$1.37 /ft2","Sep 16, 2021
118 Days Ago",82.2%,0.8 mi,2,2,944,Apartment
660,as169,as1691a1,"1680 Hero Way, Apt 1304
Leander, TX 78641","$1,235
$1.84 /ft2","Dec 6, 2021
37 Days Ago",98.7%,0.2 mi,1,1,673,Apartment
661,as169,as1691a1,"1680 Hero Way, Apt 3110
Leander, TX 78641","$1,345
$1.95 /ft2","Dec 7, 2021
36 Days Ago",98.1%,0.2 mi,1,1,690,Apartment
662,as169,as1691a1,"7860 183a Toll Rd, Unit 112
Leander, TX 78641","$1,290
$2.03 /ft2","Jun 30, 2021
196 Days Ago",96.7%,0.76 mi,1,1,634,Apartment
663,as169,as1691a1,"7860 183a Toll Rd, Unit 111
Leander, TX 78641","$1,105
$1.92 /ft2","Jun 30, 2021
196 Days Ago",94.7%,0.76 mi,1,1,576,Apartment
664,as169,as1691a1,"601 St Davids Loop, Unit A1
Leander, TX 78641","$1,346
$1.83 /ft2","Sep 18, 2021
116 Days Ago",93.8%,1.08 mi,1,1,736,Apartment
665,as169,as1691a1,"1141 Pleasant Hill Rd, Unit 1X1-736
Leander, TX 78641","$1,166
$1.58 /ft2","Jun 30, 2021
196 Days Ago",93.5%,1.17 mi,1,1,736,Apartment
666,as169,as1691a1,"680 Naumann Dr
Leander, TX 78641","$1,094","Jul 3, 2021
193 Days Ago",80.8%,0.03 mi,,,,Apartment
667,as169,as1691a1,"1680 Hero Way
Leander, TX 78641","$1,330","Jan 11, 2022
1 Day Ago",80.1%,0.23 mi,,,,Apartment
668,as169,as1691a1,"1680 Hero Way, Apt 1112
Leander, TX 78641","$1,425
$1.49 /ft2","Jan 11, 2022
1 Day Ago",76.8%,0.21 mi,2,2,957,Apartment
669,as169,as1691a1,"960 Merrill Dr
Leander, TX 78641",$871,"Nov 30, 2021
43 Days Ago",76.4%,1.21 mi,,,,Apartment
670,as169,as1691a1,"7860 183a Toll Rd, Unit 223
Leander, TX 78641","$1,820
$1.58 /ft2","Jun 30, 2021
196 Days Ago",72.2%,0.76 mi,2,2,"1,153",Apartment
671,as169,as1691a1,"7860 183a Toll Rd, Unit 222
Leander, TX 78641","$1,738
$1.44 /ft2","Jun 30, 2021
196 Days Ago",71.6%,0.76 mi,2,2,"1,208",Apartment
672,as169,as1691a1,"305 Hazelwood St
Leander, TX 78641","$1,200
$1.26 /ft2","Dec 28, 2021
15 Days Ago",70.9%,0.97 mi,2,2,952,Single Family
673,as169,as1691a1,"601 St Davids Loop, Unit B1
Leander, TX 78641","$1,671
$1.41 /ft2","Sep 18, 2021
116 Days Ago",70.9%,1.08 mi,2,2,"1,184",Apartment
674,as169,as1691a1,"805 Mallow Rd
Leander, TX 78641","$1,655
$1.32 /ft2","Jun 30, 2021
196 Days Ago",70.8%,0.89 mi,2,2,"1,250",Apartment
675,as169,as1691a1,"1141 Pleasant Hill Rd, Unit 2X2-1184
Leander, TX 78641","$1,526
$1.29 /ft2","Jun 30, 2021
196 Days Ago",70.5%,1.17 mi,2,2,"1,184",Apartment
676,as169,as1691a1,"244 Quemado Dr
Leander, TX 78641","$1,950
$1.26 /ft2","Sep 18, 2021
116 Days Ago",45.7%,0.38 mi,3,2,"1,551",Single Family
677,as169,as1691a1,"320 E Broade St
Leander, TX 78641","$1,850
$1.20 /ft2","Jun 21, 2021
205 Days Ago",45.7%,0.4 mi,3,2,"1,537",Single Family
678,as169,as1691a1,"324 La Escalera Dr
Leander, TX 78641","$1,750
$1.13 /ft2","Jun 27, 2021
199 Days Ago",45.6%,0.42 mi,3,2,"1,550",Single Family
679,as169,as1691a1,"244 E Broade St
Leander, TX 78641","$1,800
$1.17 /ft2","Jun 1, 2021
225 Days Ago",45.5%,0.45 mi,3,2,"1,537",Single Family
680,as169,as1691a2,"1680 Hero Way, Apt 1304
Leander, TX 78641","$1,235
$1.84 /ft2","Dec 6, 2021
37 Days Ago",98.9%,0.2 mi,1,1,673,Apartment
681,as169,as1691a2,"1680 Hero Way, Apt 3110
Leander, TX 78641","$1,345
$1.95 /ft2","Dec 7, 2021
36 Days Ago",98.4%,0.2 mi,1,1,690,Apartment
682,as169,as1691a2,"7860 183a Toll Rd, Unit 112
Leander, TX 78641","$1,290
$2.03 /ft2","Jun 30, 2021
196 Days Ago",96.5%,0.76 mi,1,1,634,Apartment
683,as169,as1691a2,"7860 183a Toll Rd, Unit 111
Leander, TX 78641","$1,105
$1.92 /ft2","Jun 30, 2021
196 Days Ago",94.4%,0.76 mi,1,1,576,Apartment
684,as169,as1691a2,"601 St Davids Loop, Unit A1
Leander, TX 78641","$1,346
$1.83 /ft2","Sep 18, 2021
116 Days Ago",94.1%,1.08 mi,1,1,736,Apartment
685,as169,as1691a2,"1141 Pleasant Hill Rd, Unit 1X1-736
Leander, TX 78641","$1,166
$1.58 /ft2","Jun 30, 2021
196 Days Ago",93.7%,1.17 mi,1,1,736,Apartment
686,as169,as1691a2,"680 Naumann Dr
Leander, TX 78641","$1,094","Jul 3, 2021
193 Days Ago",80.8%,0.03 mi,,,,Apartment
687,as169,as1691a2,"1680 Hero Way
Leander, TX 78641","$1,330","Jan 11, 2022
1 Day Ago",80.1%,0.23 mi,,,,Apartment
688,as169,as1691a2,"1680 Hero Way, Apt 1112
Leander, TX 78641","$1,425
$1.49 /ft2","Jan 11, 2022
1 Day Ago",77.0%,0.21 mi,2,2,957,Apartment
689,as169,as1691a2,"960 Merrill Dr
Leander, TX 78641",$871,"Nov 30, 2021
43 Days Ago",76.4%,1.21 mi,,,,Apartment
690,as169,as1691a2,"7860 183a Toll Rd, Unit 223
Leander, TX 78641","$1,820
$1.58 /ft2","Jun 30, 2021
196 Days Ago",72.4%,0.76 mi,2,2,"1,153",Apartment
691,as169,as1691a2,"7860 183a Toll Rd, Unit 222
Leander, TX 78641","$1,738
$1.44 /ft2","Jun 30, 2021
196 Days Ago",71.8%,0.76 mi,2,2,"1,208",Apartment
692,as169,as1691a2,"305 Hazelwood St
Leander, TX 78641","$1,200
$1.26 /ft2","Dec 28, 2021
15 Days Ago",71.1%,0.97 mi,2,2,952,Single Family
693,as169,as1691a2,"601 St Davids Loop, Unit B1
Leander, TX 78641","$1,671
$1.41 /ft2","Sep 18, 2021
116 Days Ago",71.0%,1.08 mi,2,2,"1,184",Apartment
694,as169,as1691a2,"805 Mallow Rd
Leander, TX 78641","$1,655
$1.32 /ft2","Jun 30, 2021
196 Days Ago",70.9%,0.89 mi,2,2,"1,250",Apartment
695,as169,as1691a2,"1141 Pleasant Hill Rd, Unit 2X2-1184
Leander, TX 78641","$1,526
$1.29 /ft2","Jun 30, 2021
196 Days Ago",70.7%,1.17 mi,2,2,"1,184",Apartment
696,as169,as1691a2,"244 Quemado Dr
Leander, TX 78641","$1,950
$1.26 /ft2","Sep 18, 2021
116 Days Ago",45.8%,0.38 mi,3,2,"1,551",Single Family
697,as169,as1691a2,"320 E Broade St
Leander, TX 78641","$1,850
$1.20 /ft2","Jun 21, 2021
205 Days Ago",45.8%,0.4 mi,3,2,"1,537",Single Family
698,as169,as1691a2,"324 La Escalera Dr
Leander, TX 78641","$1,750
$1.13 /ft2","Jun 27, 2021
199 Days Ago",45.7%,0.42 mi,3,2,"1,550",Single Family
699,as169,as1691a2,"244 E Broade St
Leander, TX 78641","$1,800
$1.17 /ft2","Jun 1, 2021
225 Days Ago",45.7%,0.45 mi,3,2,"1,537",Single Family
700,as169,as1691a3,"1680 Hero Way, Apt 3110
Leander, TX 78641","$1,345
$1.95 /ft2","Dec 7, 2021
36 Days Ago",97.5%,0.2 mi,1,1,690,Apartment
701,as169,as1691a3,"1680 Hero Way, Apt 1304
Leander, TX 78641","$1,235
$1.84 /ft2","Dec 6, 2021
37 Days Ago",97.0%,0.2 mi,1,1,673,Apartment
702,as169,as1691a3,"601 St Davids Loop, Unit A1
Leander, TX 78641","$1,346
$1.83 /ft2","Sep 18, 2021
116 Days Ago",96.0%,1.08 mi,1,1,736,Apartment
703,as169,as1691a3,"1141 Pleasant Hill Rd, Unit 1X1-736
Leander, TX 78641","$1,166
$1.58 /ft2","Jun 30, 2021
196 Days Ago",95.7%,1.17 mi,1,1,736,Apartment
704,as169,as1691a3,"7860 183a Toll Rd, Unit 112
Leander, TX 78641","$1,290
$2.03 /ft2","Jun 30, 2021
196 Days Ago",93.8%,0.76 mi,1,1,634,Apartment
705,as169,as1691a3,"7860 183a Toll Rd, Unit 111
Leander, TX 78641","$1,105
$1.92 /ft2","Jun 30, 2021
196 Days Ago",92.0%,0.76 mi,1,1,576,Apartment
706,as169,as1691a3,"680 Naumann Dr
Leander, TX 78641","$1,094","Jul 3, 2021
193 Days Ago",80.8%,0.03 mi,,,,Apartment
707,as169,as1691a3,"1680 Hero Way
Leander, TX 78641","$1,330","Jan 11, 2022
1 Day Ago",80.1%,0.23 mi,,,,Apartment
708,as169,as1691a3,"1680 Hero Way, Apt 1112
Leander, TX 78641","$1,425
$1.49 /ft2","Jan 11, 2022
1 Day Ago",79.2%,0.21 mi,2,2,957,Apartment
709,as169,as1691a3,"960 Merrill Dr
Leander, TX 78641",$871,"Nov 30, 2021
43 Days Ago",76.4%,1.21 mi,,,,Apartment
710,as169,as1691a3,"7860 183a Toll Rd, Unit 223
Leander, TX 78641","$1,820
$1.58 /ft2","Jun 30, 2021
196 Days Ago",74.2%,0.76 mi,2,2,"1,153",Apartment
711,as169,as1691a3,"7860 183a Toll Rd, Unit 222
Leander, TX 78641","$1,738
$1.44 /ft2","Jun 30, 2021
196 Days Ago",73.5%,0.76 mi,2,2,"1,208",Apartment
712,as169,as1691a3,"305 Hazelwood St
Leander, TX 78641","$1,200
$1.26 /ft2","Dec 28, 2021
15 Days Ago",73.3%,0.97 mi,2,2,952,Single Family
713,as169,as1691a3,"601 St Davids Loop, Unit B1
Leander, TX 78641","$1,671
$1.41 /ft2","Sep 18, 2021
116 Days Ago",72.8%,1.08 mi,2,2,"1,184",Apartment
714,as169,as1691a3,"805 Mallow Rd
Leander, TX 78641","$1,655
$1.32 /ft2","Jun 30, 2021
196 Days Ago",72.6%,0.89 mi,2,2,"1,250",Apartment
715,as169,as1691a3,"1141 Pleasant Hill Rd, Unit 2X2-1184
Leander, TX 78641","$1,526
$1.29 /ft2","Jun 30, 2021
196 Days Ago",72.4%,1.17 mi,2,2,"1,184",Apartment
716,as169,as1691a3,"320 E Broade St
Leander, TX 78641","$1,850
$1.20 /ft2","Jun 21, 2021
205 Days Ago",47.2%,0.4 mi,3,2,"1,537",Single Family
717,as169,as1691a3,"244 Quemado Dr
Leander, TX 78641","$1,950
$1.26 /ft2","Sep 18, 2021
116 Days Ago",47.2%,0.38 mi,3,2,"1,551",Single Family
718,as169,as1691a3,"324 La Escalera Dr
Leander, TX 78641","$1,750
$1.13 /ft2","Jun 27, 2021
199 Days Ago",47.0%,0.42 mi,3,2,"1,550",Single Family
719,as169,as1691a3,"244 E Broade St
Leander, TX 78641","$1,800
$1.17 /ft2","Jun 1, 2021
225 Days Ago",47.0%,0.45 mi,3,2,"1,537",Single Family
720,as169,as1691a4,"1680 Hero Way, Apt 3110
Leander, TX 78641","$1,345
$1.95 /ft2","Dec 7, 2021
36 Days Ago",94.6%,0.2 mi,1,1,690,Apartment
721,as169,as1691a4,"1680 Hero Way, Apt 1304
Leander, TX 78641","$1,235
$1.84 /ft2","Dec 6, 2021
37 Days Ago",94.1%,0.2 mi,1,1,673,Apartment
722,as169,as1691a4,"601 St Davids Loop, Unit A1
Leander, TX 78641","$1,346
$1.83 /ft2","Sep 18, 2021
116 Days Ago",93.1%,1.08 mi,1,1,736,Apartment
723,as169,as1691a4,"1141 Pleasant Hill Rd, Unit 1X1-736
Leander, TX 78641","$1,166
$1.58 /ft2","Jun 30, 2021
196 Days Ago",92.8%,1.17 mi,1,1,736,Apartment
724,as169,as1691a4,"7860 183a Toll Rd, Unit 112
Leander, TX 78641","$1,290
$2.03 /ft2","Jun 30, 2021
196 Days Ago",91.0%,0.76 mi,1,1,634,Apartment
725,as169,as1691a4,"7860 183a Toll Rd, Unit 111
Leander, TX 78641","$1,105
$1.92 /ft2","Jun 30, 2021
196 Days Ago",89.3%,0.76 mi,1,1,576,Apartment
726,as169,as1691a4,"1680 Hero Way, Apt 1112
Leander, TX 78641","$1,425
$1.49 /ft2","Jan 11, 2022
1 Day Ago",81.9%,0.21 mi,2,2,957,Apartment
727,as169,as1691a4,"680 Naumann Dr
Leander, TX 78641","$1,094","Jul 3, 2021
193 Days Ago",80.8%,0.03 mi,,,,Apartment
728,as169,as1691a4,"1680 Hero Way
Leander, TX 78641","$1,330","Jan 11, 2022
1 Day Ago",80.1%,0.23 mi,,,,Apartment
729,as169,as1691a4,"7860 183a Toll Rd, Unit 223
Leander, TX 78641","$1,820
$1.58 /ft2","Jun 30, 2021
196 Days Ago",76.9%,0.76 mi,2,2,"1,153",Apartment
730,as169,as1691a4,"960 Merrill Dr
Leander, TX 78641",$871,"Nov 30, 2021
43 Days Ago",76.4%,1.21 mi,,,,Apartment
731,as169,as1691a4,"7860 183a Toll Rd, Unit 222
Leander, TX 78641","$1,738
$1.44 /ft2","Jun 30, 2021
196 Days Ago",76.2%,0.76 mi,2,2,"1,208",Apartment
732,as169,as1691a4,"305 Hazelwood St
Leander, TX 78641","$1,200
$1.26 /ft2","Dec 28, 2021
15 Days Ago",76.0%,0.97 mi,2,2,952,Single Family
733,as169,as1691a4,"601 St Davids Loop, Unit B1
Leander, TX 78641","$1,671
$1.41 /ft2","Sep 18, 2021
116 Days Ago",75.5%,1.08 mi,2,2,"1,184",Apartment
734,as169,as1691a4,"805 Mallow Rd
Leander, TX 78641","$1,655
$1.32 /ft2","Jun 30, 2021
196 Days Ago",75.3%,0.89 mi,2,2,"1,250",Apartment
735,as169,as1691a4,"1141 Pleasant Hill Rd, Unit 2X2-1184
Leander, TX 78641","$1,526
$1.29 /ft2","Jun 30, 2021
196 Days Ago",75.1%,1.17 mi,2,2,"1,184",Apartment
736,as169,as1691a4,"244 Quemado Dr
Leander, TX 78641","$1,950
$1.26 /ft2","Sep 18, 2021
116 Days Ago",49.8%,0.38 mi,3,2,"1,551",Single Family
737,as169,as1691a4,"320 E Broade St
Leander, TX 78641","$1,850
$1.20 /ft2","Jun 21, 2021
205 Days Ago",49.8%,0.4 mi,3,2,"1,537",Single Family
738,as169,as1691a4,"324 La Escalera Dr
Leander, TX 78641","$1,750
$1.13 /ft2","Jun 27, 2021
199 Days Ago",49.6%,0.42 mi,3,2,"1,550",Single Family
739,as169,as1691a4,"244 E Broade St
Leander, TX 78641","$1,800
$1.17 /ft2","Jun 1, 2021
225 Days Ago",49.6%,0.45 mi,3,2,"1,537",Single Family
740,as169,as1691a5,"1680 Hero Way, Apt 3110
Leander, TX 78641","$1,345
$1.95 /ft2","Dec 7, 2021
36 Days Ago",95.0%,0.2 mi,1,1,690,Apartment
741,as169,as1691a5,"1680 Hero Way, Apt 1304
Leander, TX 78641","$1,235
$1.84 /ft2","Dec 6, 2021
37 Days Ago",94.5%,0.2 mi,1,1,673,Apartment
742,as169,as1691a5,"601 St Davids Loop, Unit A1
Leander, TX 78641","$1,346
$1.83 /ft2","Sep 18, 2021
116 Days Ago",93.4%,1.08 mi,1,1,736,Apartment
743,as169,as1691a5,"1141 Pleasant Hill Rd, Unit 1X1-736
Leander, TX 78641","$1,166
$1.58 /ft2","Jun 30, 2021
196 Days Ago",93.0%,1.17 mi,1,1,736,Apartment
744,as169,as1691a5,"7860 183a Toll Rd, Unit 112
Leander, TX 78641","$1,290
$2.03 /ft2","Jun 30, 2021
196 Days Ago",91.6%,0.76 mi,1,1,634,Apartment
745,as169,as1691a5,"7860 183a Toll Rd, Unit 111
Leander, TX 78641","$1,105
$1.92 /ft2","Jun 30, 2021
196 Days Ago",90.0%,0.76 mi,1,1,576,Apartment
746,as169,as1691a5,"1680 Hero Way, Apt 1112
Leander, TX 78641","$1,425
$1.49 /ft2","Jan 11, 2022
1 Day Ago",81.6%,0.21 mi,2,2,957,Apartment
747,as169,as1691a5,"680 Naumann Dr
Leander, TX 78641","$1,094","Jul 3, 2021
193 Days Ago",80.8%,0.03 mi,,,,Apartment
748,as169,as1691a5,"1680 Hero Way
Leander, TX 78641","$1,330","Jan 11, 2022
1 Day Ago",80.1%,0.23 mi,,,,Apartment
749,as169,as1691a5,"960 Merrill Dr
Leander, TX 78641",$871,"Nov 30, 2021
43 Days Ago",76.4%,1.21 mi,,,,Apartment
750,as169,as1691a5,"7860 183a Toll Rd, Unit 223
Leander, TX 78641","$1,820
$1.58 /ft2","Jun 30, 2021
196 Days Ago",76.2%,0.76 mi,2,2,"1,153",Apartment
751,as169,as1691a5,"305 Hazelwood St
Leander, TX 78641","$1,200
$1.26 /ft2","Dec 28, 2021
15 Days Ago",75.7%,0.97 mi,2,2,952,Single Family
752,as169,as1691a5,"7860 183a Toll Rd, Unit 222
Leander, TX 78641","$1,738
$1.44 /ft2","Jun 30, 2021
196 Days Ago",75.4%,0.76 mi,2,2,"1,208",Apartment
753,as169,as1691a5,"601 St Davids Loop, Unit B1
Leander, TX 78641","$1,671
$1.41 /ft2","Sep 18, 2021
116 Days Ago",74.7%,1.08 mi,2,2,"1,184",Apartment
754,as169,as1691a5,"805 Mallow Rd
Leander, TX 78641","$1,655
$1.32 /ft2","Jun 30, 2021
196 Days Ago",74.4%,0.89 mi,2,2,"1,250",Apartment
755,as169,as1691a5,"1141 Pleasant Hill Rd, Unit 2X2-1184
Leander, TX 78641","$1,526
$1.29 /ft2","Jun 30, 2021
196 Days Ago",74.4%,1.17 mi,2,2,"1,184",Apartment
756,as169,as1691a5,"320 E Broade St
Leander, TX 78641","$1,850
$1.20 /ft2","Jun 21, 2021
205 Days Ago",48.6%,0.4 mi,3,2,"1,537",Single Family
757,as169,as1691a5,"244 Quemado Dr
Leander, TX 78641","$1,950
$1.26 /ft2","Sep 18, 2021
116 Days Ago",48.6%,0.38 mi,3,2,"1,551",Single Family
758,as169,as1691a5,"324 La Escalera Dr
Leander, TX 78641","$1,750
$1.13 /ft2","Jun 27, 2021
199 Days Ago",48.5%,0.42 mi,3,2,"1,550",Single Family
759,as169,as1691a5,"244 E Broade St
Leander, TX 78641","$1,800
$1.17 /ft2","Jun 1, 2021
225 Days Ago",48.5%,0.45 mi,3,2,"1,537",Single Family
760,as169,as1691a6,"1680 Hero Way, Apt 3110
Leander, TX 78641","$1,345
$1.95 /ft2","Dec 7, 2021
36 Days Ago",91.9%,0.2 mi,1,1,690,Apartment
761,as169,as1691a6,"1680 Hero Way, Apt 1304
Leander, TX 78641","$1,235
$1.84 /ft2","Dec 6, 2021
37 Days Ago",91.5%,0.2 mi,1,1,673,Apartment
762,as169,as1691a6,"601 St Davids Loop, Unit A1
Leander, TX 78641","$1,346
$1.83 /ft2","Sep 18, 2021
116 Days Ago",90.2%,1.08 mi,1,1,736,Apartment
763,as169,as1691a6,"1141 Pleasant Hill Rd, Unit 1X1-736
Leander, TX 78641","$1,166
$1.58 /ft2","Jun 30, 2021
196 Days Ago",89.9%,1.17 mi,1,1,736,Apartment
764,as169,as1691a6,"7860 183a Toll Rd, Unit 112
Leander, TX 78641","$1,290
$2.03 /ft2","Jun 30, 2021
196 Days Ago",88.5%,0.76 mi,1,1,634,Apartment
765,as169,as1691a6,"7860 183a Toll Rd, Unit 111
Leander, TX 78641","$1,105
$1.92 /ft2","Jun 30, 2021
196 Days Ago",87.0%,0.76 mi,1,1,576,Apartment
766,as169,as1691a6,"1680 Hero Way, Apt 1112
Leander, TX 78641","$1,425
$1.49 /ft2","Jan 11, 2022
1 Day Ago",84.8%,0.21 mi,2,2,957,Apartment
767,as169,as1691a6,"680 Naumann Dr
Leander, TX 78641","$1,094","Jul 3, 2021
193 Days Ago",80.8%,0.03 mi,,,,Apartment
768,as169,as1691a6,"1680 Hero Way
Leander, TX 78641","$1,330","Jan 11, 2022
1 Day Ago",80.1%,0.23 mi,,,,Apartment
769,as169,as1691a6,"7860 183a Toll Rd, Unit 223
Leander, TX 78641","$1,820
$1.58 /ft2","Jun 30, 2021
196 Days Ago",79.2%,0.76 mi,2,2,"1,153",Apartment
770,as169,as1691a6,"305 Hazelwood St
Leander, TX 78641","$1,200
$1.26 /ft2","Dec 28, 2021
15 Days Ago",78.9%,0.97 mi,2,2,952,Single Family
771,as169,as1691a6,"7860 183a Toll Rd, Unit 222
Leander, TX 78641","$1,738
$1.44 /ft2","Jun 30, 2021
196 Days Ago",78.4%,0.76 mi,2,2,"1,208",Apartment
772,as169,as1691a6,"601 St Davids Loop, Unit B1
Leander, TX 78641","$1,671
$1.41 /ft2","Sep 18, 2021
116 Days Ago",77.7%,1.08 mi,2,2,"1,184",Apartment
773,as169,as1691a6,"805 Mallow Rd
Leander, TX 78641","$1,655
$1.32 /ft2","Jun 30, 2021
196 Days Ago",77.4%,0.89 mi,2,2,"1,250",Apartment
774,as169,as1691a6,"1141 Pleasant Hill Rd, Unit 2X2-1184
Leander, TX 78641","$1,526
$1.29 /ft2","Jun 30, 2021
196 Days Ago",77.4%,1.17 mi,2,2,"1,184",Apartment
775,as169,as1691a6,"960 Merrill Dr
Leander, TX 78641",$871,"Nov 30, 2021
43 Days Ago",76.4%,1.21 mi,,,,Apartment
776,as169,as1691a6,"320 E Broade St
Leander, TX 78641","$1,850
$1.20 /ft2","Jun 21, 2021
205 Days Ago",51.5%,0.4 mi,3,2,"1,537",Single Family
777,as169,as1691a6,"244 Quemado Dr
Leander, TX 78641","$1,950
$1.26 /ft2","Sep 18, 2021
116 Days Ago",51.5%,0.38 mi,3,2,"1,551",Single Family
778,as169,as1691a6,"244 E Broade St
Leander, TX 78641","$1,800
$1.17 /ft2","Jun 1, 2021
225 Days Ago",51.4%,0.45 mi,3,2,"1,537",Single Family
779,as169,as1691a6,"324 La Escalera Dr
Leander, TX 78641","$1,750
$1.13 /ft2","Jun 27, 2021
199 Days Ago",51.4%,0.42 mi,3,2,"1,550",Single Family
780,as169,as1691a7,"1680 Hero Way, Apt 3110
Leander, TX 78641","$1,345
$1.95 /ft2","Dec 7, 2021
36 Days Ago",94.1%,0.2 mi,1,1,690,Apartment
781,as169,as1691a7,"1680 Hero Way, Apt 1304
Leander, TX 78641","$1,235
$1.84 /ft2","Dec 6, 2021
37 Days Ago",93.7%,0.2 mi,1,1,673,Apartment
782,as169,as1691a7,"601 St Davids Loop, Unit A1
Leander, TX 78641","$1,346
$1.83 /ft2","Sep 18, 2021
116 Days Ago",92.6%,1.08 mi,1,1,736,Apartment
783,as169,as1691a7,"1141 Pleasant Hill Rd, Unit 1X1-736
Leander, TX 78641","$1,166
$1.58 /ft2","Jun 30, 2021
196 Days Ago",92.3%,1.17 mi,1,1,736,Apartment
784,as169,as1691a7,"7860 183a Toll Rd, Unit 112
Leander, TX 78641","$1,290
$2.03 /ft2","Jun 30, 2021
196 Days Ago",90.6%,0.76 mi,1,1,634,Apartment
785,as169,as1691a7,"7860 183a Toll Rd, Unit 111
Leander, TX 78641","$1,105
$1.92 /ft2","Jun 30, 2021
196 Days Ago",88.9%,0.76 mi,1,1,576,Apartment
786,as169,as1691a7,"1680 Hero Way, Apt 1112
Leander, TX 78641","$1,425
$1.49 /ft2","Jan 11, 2022
1 Day Ago",82.4%,0.21 mi,2,2,957,Apartment
787,as169,as1691a7,"680 Naumann Dr
Leander, TX 78641","$1,094","Jul 3, 2021
193 Days Ago",80.8%,0.03 mi,,,,Apartment
788,as169,as1691a7,"1680 Hero Way
Leander, TX 78641","$1,330","Jan 11, 2022
1 Day Ago",80.1%,0.23 mi,,,,Apartment
789,as169,as1691a7,"7860 183a Toll Rd, Unit 223
Leander, TX 78641","$1,820
$1.58 /ft2","Jun 30, 2021
196 Days Ago",77.3%,0.76 mi,2,2,"1,153",Apartment
790,as169,as1691a7,"7860 183a Toll Rd, Unit 222
Leander, TX 78641","$1,738
$1.44 /ft2","Jun 30, 2021
196 Days Ago",76.5%,0.76 mi,2,2,"1,208",Apartment
791,as169,as1691a7,"305 Hazelwood St
Leander, TX 78641","$1,200
$1.26 /ft2","Dec 28, 2021
15 Days Ago",76.5%,0.97 mi,2,2,952,Single Family
792,as169,as1691a7,"960 Merrill Dr
Leander, TX 78641",$871,"Nov 30, 2021
43 Days Ago",76.4%,1.21 mi,,,,Apartment
793,as169,as1691a7,"601 St Davids Loop, Unit B1
Leander, TX 78641","$1,671
$1.41 /ft2","Sep 18, 2021
116 Days Ago",75.8%,1.08 mi,2,2,"1,184",Apartment
794,as169,as1691a7,"805 Mallow Rd
Leander, TX 78641","$1,655
$1.32 /ft2","Jun 30, 2021
196 Days Ago",75.6%,0.89 mi,2,2,"1,250",Apartment
